nombre,weight_class,Genre,Height_cms,Reach_cms,Weight_lbs,ID_peleador
Hugo Viana,Error,Male,167.64,170.18,135.0,2730
Hugo Viana,Peso_Pactado,Male,167.64,170.18,135.0,2730
Mike Rio,Lightweight,Male,177.8,177.8,155.0,2731
Brian Houston,Middleweight,Male,187.96,192.54,185.0,2732
Luiz Dutra,Error,Male,180.34,184.97,170.0,2733
Luiz Dutra,Welterweight,Male,180.34,184.97,170.0,2733
Quinn Mulhern,Error,Male,190.5,195.59,155.0,2734
Quinn Mulhern,Peso_Pactado,Male,190.5,195.59,155.0,2734
Dave Galera,Bantamweight,Male,180.34,184.97,135.0,2735
Will Chope,Featherweight,Male,193.04,199.98,145.0,2736
Shunichi Shimizu,Bantamweight,Male,165.1,167.7,135.0,2737
Fabricio Camoes,Error,Male,177.8,180.34,155.0,2738
Fabricio Camoes,Lightweight,Male,177.8,180.34,155.0,2738
Fabricio Camoes,Peso_Pactado,Male,177.8,180.34,155.0,2738
Bobby Voelker,Welterweight,Male,182.88,187.96,170.0,2739
Estevan Payan,Error,Male,177.8,182.42,145.0,2740
Estevan Payan,Featherweight,Male,177.8,182.42,145.0,2740
Michael McDonald,Bantamweight,Male,175.26,177.8,135.0,2741
Michael McDonald,Peso_Pactado,Male,175.26,177.8,135.0,2741
Mac Danzig,Lightweight,Male,172.72,177.8,155.0,2742
Mac Danzig,Error,Male,172.72,177.8,155.0,2742
Mac Danzig,Peso_Pactado,Male,172.72,177.8,155.0,2742
Roger Bowling,Lightweight,Male,175.26,172.72,155.0,2743
Cody McKenzie,Lightweight,Male,182.88,182.88,155.0,2744
Cody McKenzie,Error,Male,182.88,182.88,155.0,2744
Nam Phan,Peso_Pactado,Male,167.64,177.8,135.0,2745
Nam Phan,Bantamweight,Male,167.64,177.8,135.0,2745
Nam Phan,Error,Male,167.64,177.8,135.0,2745
Anthony Perosh,Error,Male,190.5,190.5,205.0,2746
Anthony Perosh,Light heavyweight,Male,190.5,190.5,205.0,2746
Anthony Perosh,Peso_Pactado,Male,190.5,190.5,205.0,2746
James Te Huna,Error,Male,187.96,190.5,185.0,2747
James Te Huna,Middleweight,Male,187.96,190.5,185.0,2747
James Te Huna,Peso_Pactado,Male,187.96,190.5,185.0,2747
Jessica Rakoczy,Strawweight,Women,170.18,174.99,115.0,2748
Jessica Rakoczy,Peso_Pactado,Women,170.18,174.99,115.0,2748
Peggy Morgan,Bantamweight,Women,185.42,190.13,135.0,2749
Chael Sonnen,Light heavyweight,Male,185.42,185.42,205.0,2750
Chael Sonnen,Error,Male,185.42,185.42,205.0,2750
Chael Sonnen,Peso_Pactado,Male,185.42,185.42,205.0,2750
Anthony Lapsley,Welterweight,Male,175.26,180.12,170.0,2751
Anthony Lapsley,Error,Male,175.26,180.12,170.0,2751
Edwin Figueroa,Bantamweight,Male,170.18,175.26,135.0,2752
Edwin Figueroa,Peso_Pactado,Male,170.18,175.26,135.0,2752
Daniel Sarafian,Middleweight,Male,175.26,185.42,185.0,2753
Daniel Sarafian,Peso_Pactado,Male,175.26,185.42,185.0,2753
Mark Munoz,Middleweight,Male,182.88,180.34,185.0,2754
Mark Munoz,Peso_Pactado,Male,182.88,180.34,185.0,2754
Mark Munoz,Error,Male,182.88,180.34,185.0,2754
Michael Kuiper,Error,Male,182.88,185.42,185.0,2755
Michael Kuiper,Middleweight,Male,182.88,185.42,185.0,2755
Adlan Amagov,Welterweight,Male,187.96,193.04,170.0,2756
Joey Beltran,Peso_Pactado,Male,185.42,190.5,185.0,2757
Joey Beltran,Middleweight,Male,185.42,190.5,185.0,2757
Joey Beltran,Error,Male,185.42,190.5,185.0,2757
Igor Araujo,Error,Male,185.42,195.58,170.0,2758
Igor Araujo,Welterweight,Male,185.42,195.58,170.0,2758
Igor Araujo,Peso_Pactado,Male,185.42,195.58,170.0,2758
Matt Hamill,Light heavyweight,Male,185.42,193.04,205.0,2759
Matt Hamill,Error,Male,185.42,193.04,205.0,2759
Matt Hamill,Peso_Pactado,Male,185.42,193.04,205.0,2759
Jake Shields,Error,Male,182.88,182.88,170.0,2760
Jake Shields,Welterweight,Male,182.88,182.88,170.0,2760
Jake Shields,Peso_Pactado,Male,182.88,182.88,170.0,2760
David Mitchell,Error,Male,182.88,190.5,170.0,2761
David Mitchell,Welterweight,Male,182.88,190.5,170.0,2761
Renee Forte,Lightweight,Male,170.18,180.34,155.0,2762
Renee Forte,Peso_Pactado,Male,170.18,180.34,155.0,2762
Tor Troeng,Middleweight,Male,187.96,192.54,185.0,2763
Tor Troeng,Peso_Pactado,Male,187.96,192.54,185.0,2763
Ramiro Hernandez,Bantamweight,Male,175.26,180.12,135.0,2764
Ramiro Hernandez,Peso_Pactado,Male,175.26,180.12,135.0,2764
Edimilson Souza,Featherweight,Male,182.88,187.96,145.0,2765
Edimilson Souza,Error,Male,182.88,187.96,145.0,2765
Brandon Vera,Peso_Pactado,Male,190.5,198.12,230.0,2766
Brandon Vera,Error,Male,190.5,198.12,230.0,2766
Magnus Cedenblad,Middleweight,Male,195.58,200.66,185.0,2767
Magnus Cedenblad,Peso_Pactado,Male,195.58,200.66,185.0,2767
Papy Abedi,Middleweight,Male,180.34,184.97,185.0,2768
Papy Abedi,Peso_Pactado,Male,180.34,184.97,185.0,2768
Papy Abedi,Error,Male,180.34,184.97,185.0,2768
Brian Melancon,Peso_Pactado,Male,172.72,177.39,170.0,2769
Brian Melancon,Welterweight,Male,172.72,177.39,170.0,2769
Martin Kampmann,Welterweight,Male,182.88,182.88,170.0,2770
Martin Kampmann,Peso_Pactado,Male,182.88,182.88,170.0,2770
Martin Kampmann,Error,Male,182.88,182.88,170.0,2770
Robert McDaniel,Middleweight,Male,190.5,190.5,185.0,2771
Hatsu Hioki,Error,Male,180.34,185.42,145.0,2772
Hatsu Hioki,Featherweight,Male,180.34,185.42,145.0,2772
Hatsu Hioki,Peso_Pactado,Male,180.34,185.42,145.0,2772
Ben Alloway,Peso_Pactado,Male,180.34,193.04,170.0,2773
Ben Alloway,Welterweight,Male,180.34,193.04,170.0,2773
Mike Pyle,Welterweight,Male,182.88,187.96,170.0,2774
Jose Maria,Flyweight,Male,165.1,167.7,125.0,2775
Jose Maria,Peso_Pactado,Male,165.1,167.7,125.0,2775
Sheila Gaff,Peso_Pactado,Women,165.1,167.7,135.0,2776
Sheila Gaff,Bantamweight,Women,165.1,167.7,135.0,2776
Iliarde Santos,Flyweight,Male,165.1,170.18,125.0,2777
Iliarde Santos,Peso_Pactado,Male,165.1,170.18,125.0,2777
Bristol Marunde,Welterweight,Male,185.42,190.5,170.0,2778
Bristol Marunde,Error,Male,185.42,190.5,170.0,2778
Josh Clopton,Error,Male,167.64,171.26,145.0,2779
Josh Clopton,Featherweight,Male,167.64,171.26,145.0,2779
Kazuki Tokudome,Lightweight,Male,180.34,185.42,155.0,2780
Kazuki Tokudome,Peso_Pactado,Male,180.34,185.42,155.0,2780
Dave Herman,Heavyweight,Male,193.04,195.58,242.0,2781
Dave Herman,Error,Male,193.04,195.58,242.0,2781
Dave Herman,Peso_Pactado,Male,193.04,195.58,242.0,2781
Roger Gracie,Middleweight,Male,193.04,200.66,185.0,2782
Rafaello Oliveira,Error,Male,172.72,180.34,155.0,2783
Rafaello Oliveira,Lightweight,Male,172.72,180.34,155.0,2783
Rosi Sexton,Peso_Pactado,Women,160.02,163.1,135.0,2784
Rosi Sexton,Bantamweight,Women,160.02,163.1,135.0,2784
Dustin Pague,Peso_Pactado,Male,175.26,187.96,135.0,2785
Dustin Pague,Bantamweight,Male,175.26,187.96,135.0,2785
John Maguire,Lightweight,Male,175.26,175.26,155.0,2786
John Maguire,Peso_Pactado,Male,175.26,175.26,155.0,2786
Eddie Mendez,Middleweight,Male,177.8,182.42,185.0,2787
Karlos Vemola,Middleweight,Male,182.88,190.5,185.0,2788
Karlos Vemola,Error,Male,182.88,190.5,185.0,2788
Karlos Vemola,Peso_Pactado,Male,182.88,190.5,185.0,2788
TJ Grant,Lightweight,Male,177.8,182.88,155.0,2789
TJ Grant,Error,Male,177.8,182.88,155.0,2789
TJ Grant,Peso_Pactado,Male,177.8,182.88,155.0,2789
Nah-Shon Burrell,Welterweight,Male,180.34,184.97,170.0,2790
Joao Zeferino,Peso_Pactado,Male,180.34,184.97,170.0,2791
John Cholish,Lightweight,Male,180.34,187.96,155.0,2792
Jeremy Larsen,Featherweight,Male,177.8,177.8,145.0,2793
Jeremy Larsen,Peso_Pactado,Male,177.8,177.8,145.0,2793
Azamat Gashimov,Peso_Pactado,Male,167.64,171.26,125.0,2794
Roger Hollett,Light heavyweight,Male,180.34,184.97,205.0,2795
Vinny Magalhaes,Light heavyweight,Male,190.5,190.5,205.0,2796
Cheick Kongo,Peso_Pactado,Male,193.04,208.28,240.0,2797
Cheick Kongo,Error,Male,193.04,208.28,240.0,2797
Cheick Kongo,Heavyweight,Male,193.04,208.28,240.0,2797
Alan Belcher,Middleweight,Male,187.96,190.5,185.0,2798
Alan Belcher,Error,Male,187.96,190.5,185.0,2798
Alan Belcher,Peso_Pactado,Male,187.96,190.5,185.0,2798
Darren Uyenoyama,Flyweight,Male,167.64,165.1,125.0,2799
Darren Uyenoyama,Peso_Pactado,Male,167.64,165.1,125.0,2799
Gilbert Smith,Middleweight,Male,175.26,180.12,185.0,2800
Collin Hart,Middleweight,Male,185.42,190.13,185.0,2801
Jimmy Quinlan,Middleweight,Male,182.88,187.08,185.0,2802
Bart Palaszewski,Featherweight,Male,175.26,177.8,145.0,2803
Philip De Fries,Peso_Pactado,Male,195.58,200.66,250.0,2804
Philip De Fries,Error,Male,195.58,200.66,250.0,2804
Pablo Garza,Featherweight,Male,185.42,185.42,145.0,2805
Pablo Garza,Peso_Pactado,Male,185.42,185.42,145.0,2805
Pablo Garza,Error,Male,185.42,185.42,145.0,2805
Adam Cella,Peso_Pactado,Male,187.96,192.54,170.0,2806
Besam Yousef,Peso_Pactado,Male,180.34,184.97,170.0,2807
Besam Yousef,Welterweight,Male,180.34,184.97,170.0,2807
Colin Fletcher,Lightweight,Male,187.96,192.54,155.0,2808
Issei Tamura,Error,Male,165.1,160.02,135.0,2809
Issei Tamura,Bantamweight,Male,165.1,160.02,135.0,2809
Issei Tamura,Peso_Pactado,Male,165.1,160.02,135.0,2809
Reuben Duran,Bantamweight,Male,170.18,180.34,135.0,2810
Brian Stann,Light heavyweight,Male,185.42,187.96,205.0,2811
Brian Stann,Error,Male,185.42,187.96,205.0,2811
Brian Stann,Peso_Pactado,Male,185.42,187.96,205.0,2811
Anton Kuivanen,Peso_Pactado,Male,172.72,182.88,155.0,2812
Anton Kuivanen,Lightweight,Male,172.72,182.88,155.0,2812
Josh Neer,Welterweight,Male,180.34,182.88,170.0,2813
Josh Neer,Peso_Pactado,Male,180.34,182.88,170.0,2813
Josh Neer,Error,Male,180.34,182.88,170.0,2813
Lavar Johnson,Error,Male,193.04,208.28,240.0,2814
Lavar Johnson,Peso_Pactado,Male,193.04,208.28,240.0,2814
Matt Grice,Peso_Pactado,Male,172.72,177.8,145.0,2815
Matt Grice,Featherweight,Male,172.72,177.8,145.0,2815
Matt Grice,Error,Male,172.72,177.8,145.0,2815
Caros Fodor,Lightweight,Male,175.26,187.96,155.0,2816
Brock Jardine,Welterweight,Male,180.34,184.97,170.0,2817
Yuri Villefort,Welterweight,Male,182.88,185.42,170.0,2818
Cyrille Diabate,Light heavyweight,Male,198.12,205.74,205.0,2819
Cyrille Diabate,Peso_Pactado,Male,198.12,205.74,205.0,2819
Cyrille Diabate,Error,Male,198.12,205.74,205.0,2819
Jorge Santiago,Welterweight,Male,185.42,190.5,170.0,2820
Jorge Santiago,Peso_Pactado,Male,185.42,190.5,170.0,2820
Jorge Santiago,Error,Male,185.42,190.5,170.0,2820
Matthew Riddle,Welterweight,Male,185.42,193.04,170.0,2821
Matthew Riddle,Peso_Pactado,Male,185.42,193.04,170.0,2821
Matthew Riddle,Error,Male,185.42,193.04,170.0,2821
Josh Grispi,Featherweight,Male,180.34,187.96,145.0,2822
Josh Grispi,Peso_Pactado,Male,180.34,187.96,145.0,2822
Motonobu Tezuka,Error,Male,170.18,174.99,135.0,2823
Motonobu Tezuka,Peso_Pactado,Male,170.18,174.99,135.0,2823
Ulysses Gomez,Flyweight,Male,167.64,171.26,125.0,2824
Jay Hieron,Welterweight,Male,182.88,190.5,170.0,2825
Jay Hieron,Peso_Pactado,Male,182.88,190.5,170.0,2825
Pascal Krauss,Welterweight,Male,185.42,190.13,170.0,2826
Vladimir Matyushenko,Light heavyweight,Male,182.88,187.96,205.0,2827
Vladimir Matyushenko,Peso_Pactado,Male,182.88,187.96,205.0,2827
Vladimir Matyushenko,Error,Male,182.88,187.96,205.0,2827
Milton Vieira,Featherweight,Male,182.88,187.08,145.0,2828
Milton Vieira,Error,Male,182.88,187.08,145.0,2828
CJ Keith,Lightweight,Male,182.88,187.08,155.0,2829
Pedro Nobre,Bantamweight,Male,165.1,167.7,135.0,2830
Jamie Varner,Lightweight,Male,172.72,180.34,155.0,2831
Jamie Varner,Error,Male,172.72,180.34,155.0,2831
Byron Bloodworth,Bantamweight,Male,172.72,177.39,135.0,2832
Mike Ricci,Peso_Pactado,Male,182.88,193.04,155.0,2833
Mike Ricci,Lightweight,Male,182.88,193.04,155.0,2833
Nick Catone,Middleweight,Male,182.88,182.88,185.0,2834
Nick Catone,Error,Male,182.88,182.88,185.0,2834
Jonathan Brookins,Peso_Pactado,Male,182.88,187.96,145.0,2835
Jonathan Brookins,Error,Male,182.88,187.96,145.0,2835
Marcos Vinicius,Flyweight,Male,175.26,180.12,125.0,2836
Marcos Vinicius,Peso_Pactado,Male,175.26,180.12,125.0,2836
Marcos Vinicius,Error,Male,175.26,180.12,125.0,2836
James Head,Peso_Pactado,Male,185.42,185.42,170.0,2837
James Head,Welterweight,Male,185.42,185.42,170.0,2837
Shane del Rosario,Error,Male,193.04,199.98,250.0,2838
John Cofer,Lightweight,Male,175.26,180.12,155.0,2839
John Cofer,Error,Male,175.26,180.12,155.0,2839
Manuel Rodriguez,Welterweight,Male,175.26,180.12,170.0,2840
Rousimar Palhares,Welterweight,Male,172.72,180.34,170.0,2841
Rousimar Palhares,Peso_Pactado,Male,172.72,180.34,170.0,2841
Rousimar Palhares,Error,Male,172.72,180.34,170.0,2841
Cody Donovan,Light heavyweight,Male,190.5,187.96,205.0,2842
Cody Donovan,Error,Male,190.5,187.96,205.0,2842
Henry Martinez,Lightweight,Male,170.18,175.26,155.0,2843
Henry Martinez,Peso_Pactado,Male,170.18,175.26,155.0,2843
John Albert,Error,Male,172.72,172.72,135.0,2844
John Albert,Bantamweight,Male,172.72,172.72,135.0,2844
John Albert,Peso_Pactado,Male,172.72,172.72,135.0,2844
Alessio Sakara,Peso_Pactado,Male,182.88,182.88,185.0,2845
Alessio Sakara,Error,Male,182.88,182.88,185.0,2845
Alessio Sakara,Middleweight,Male,182.88,182.88,185.0,2845
Chad Griggs,Light heavyweight,Male,185.42,185.42,205.0,2846
Chad Griggs,Peso_Pactado,Male,185.42,185.42,205.0,2846
Jeff Hougland,Bantamweight,Male,170.18,172.72,135.0,2847
Paulo Thiago,Welterweight,Male,180.34,187.96,170.0,2848
Paulo Thiago,Peso_Pactado,Male,180.34,187.96,170.0,2848
Tom DeBlass,Middleweight,Male,182.88,187.08,185.0,2849
Tom DeBlass,Peso_Pactado,Male,182.88,187.08,185.0,2849
Stephan Bonnar,Error,Male,193.04,200.66,205.0,2850
Stephan Bonnar,Light heavyweight,Male,193.04,200.66,205.0,2850
Stephan Bonnar,Peso_Pactado,Male,193.04,200.66,205.0,2850
Wagner Prado,Peso_Pactado,Male,182.88,187.96,205.0,2851
Wagner Prado,Light heavyweight,Male,182.88,187.96,205.0,2851
Joey Gambino,Featherweight,Male,170.18,174.99,145.0,2852
Carlo Prater,Lightweight,Male,180.34,182.88,155.0,2853
Carlo Prater,Peso_Pactado,Male,180.34,182.88,155.0,2853
Shane Roller,Lightweight,Male,177.8,182.88,155.0,2854
Shane Roller,Error,Male,177.8,182.88,155.0,2854
Diego Nunes,Featherweight,Male,167.64,170.18,145.0,2855
Diego Nunes,Error,Male,167.64,170.18,145.0,2855
Duane Ludwig,Welterweight,Male,177.8,177.8,170.0,2856
Duane Ludwig,Peso_Pactado,Male,177.8,177.8,170.0,2856
Duane Ludwig,Error,Male,177.8,177.8,170.0,2856
Demetrious Johnson,Error,Male,160.02,167.64,125.0,2857
Demetrious Johnson,Flyweight,Male,160.02,167.64,125.0,2857
Demetrious Johnson,Peso_Pactado,Male,160.02,167.64,125.0,2857
Simeon Thoresen,Welterweight,Male,185.42,200.66,170.0,2858
Walel Watson,Bantamweight,Male,180.34,190.5,135.0,2859
Walel Watson,Error,Male,180.34,190.5,135.0,2859
Tommy Hayden,Peso_Pactado,Male,175.26,180.12,145.0,2860
Buddy Roberts,Error,Male,187.96,192.54,185.0,2861
Buddy Roberts,Middleweight,Male,187.96,192.54,185.0,2861
Eiji Mitsuoka,Featherweight,Male,170.18,174.99,145.0,2862
Eiji Mitsuoka,Peso_Pactado,Male,170.18,174.99,145.0,2862
Oli Thompson,Error,Male,185.42,190.13,242.0,2863
DaMarques Johnson,Welterweight,Male,185.42,190.5,170.0,2864
DaMarques Johnson,Peso_Pactado,Male,185.42,190.5,170.0,2864
Michihiro Omigawa,Error,Male,167.64,172.72,145.0,2865
Michihiro Omigawa,Featherweight,Male,167.64,172.72,145.0,2865
Michihiro Omigawa,Peso_Pactado,Male,167.64,172.72,145.0,2865
Nick Ring,Middleweight,Male,182.88,187.96,185.0,2866
Nick Ring,Error,Male,182.88,187.96,185.0,2866
Nick Ring,Peso_Pactado,Male,182.88,187.96,185.0,2866
Josh Ferguson,Flyweight,Male,165.1,167.7,125.0,2867
Josh Ferguson,Peso_Pactado,Male,165.1,167.7,125.0,2867
Dan Stittgen,Peso_Pactado,Male,185.42,190.13,170.0,2868
Dan Stittgen,Welterweight,Male,185.42,190.13,170.0,2868
Tito Ortiz,Light heavyweight,Male,190.5,187.96,205.0,2869
Tito Ortiz,Error,Male,190.5,187.96,205.0,2869
Tito Ortiz,Peso_Pactado,Male,190.5,187.96,205.0,2869
Riki Fukuda,Middleweight,Male,182.88,185.42,185.0,2870
Yoislandy Izquierdo,Lightweight,Male,180.34,184.97,155.0,2871
Rich Franklin,Middleweight,Male,185.42,193.04,185.0,2872
Rich Franklin,Peso_Pactado,Male,185.42,193.04,185.0,2872
Rich Franklin,Error,Male,185.42,193.04,185.0,2872
Mike Russow,Error,Male,185.42,185.42,255.0,2873
Mike Russow,Peso_Pactado,Male,185.42,185.42,255.0,2873
Wagner Campos,Error,Male,167.64,171.26,145.0,2874
Spencer Fisher,Lightweight,Male,170.18,172.72,155.0,2875
Spencer Fisher,Error,Male,170.18,172.72,155.0,2875
Spencer Fisher,Peso_Pactado,Male,170.18,172.72,155.0,2875
Luis Ramos,Welterweight,Male,172.72,177.39,170.0,2876
Ricardo Funch,Peso_Pactado,Male,177.8,187.96,170.0,2877
Ricardo Funch,Welterweight,Male,177.8,187.96,170.0,2877
Jared Papazian,Peso_Pactado,Male,172.72,170.18,135.0,2878
Jared Papazian,Bantamweight,Male,172.72,170.18,135.0,2878
Carlos Eduardo Rocha,Welterweight,Male,177.8,185.42,170.0,2879
Bernardo Magalhaes,Lightweight,Male,175.26,180.12,155.0,2880
Bernardo Magalhaes,Peso_Pactado,Male,175.26,180.12,155.0,2880
Sean Pierson,Welterweight,Male,182.88,193.04,170.0,2881
Pat Schilling,Featherweight,Male,172.72,177.39,145.0,2882
Chris Tickle,Lightweight,Male,175.26,180.12,155.0,2883
Chris Saunders,Error,Male,172.72,177.39,155.0,2884
Paul Sass,Lightweight,Male,182.88,185.42,155.0,2885
Marcus LeVesseur,Lightweight,Male,175.26,177.8,155.0,2886
Jorge Lopez,Welterweight,Male,177.8,182.42,170.0,2887
Jorge Lopez,Error,Male,177.8,182.42,170.0,2887
Dongi Yang,Error,Male,177.8,185.42,185.0,2888
Dongi Yang,Middleweight,Male,177.8,185.42,185.0,2888
Kamal Shalorus,Lightweight,Male,172.72,172.72,155.0,2889
Nick Denis,Bantamweight,Male,170.18,174.99,135.0,2890
Che Mills,Welterweight,Male,185.42,193.04,170.0,2891
John Alessio,Lightweight,Male,177.8,182.88,155.0,2892
John Alessio,Peso_Pactado,Male,177.8,182.88,155.0,2892
Eddie Yagin,Featherweight,Male,170.18,174.99,145.0,2893
Damacio Page,Error,Male,167.64,167.64,135.0,2894
Damacio Page,Bantamweight,Male,167.64,167.64,135.0,2894
Thiago Silva,Light heavyweight,Male,187.96,187.96,205.0,2895
Thiago Silva,Peso_Pactado,Male,187.96,187.96,205.0,2895
Thiago Silva,Error,Male,187.96,187.96,205.0,2895
Eric Wisely,Featherweight,Male,172.72,177.39,145.0,2896
Eric Wisely,Peso_Pactado,Male,172.72,177.39,145.0,2896
Yasuhiro Urushitani,Error,Male,165.1,167.7,125.0,2897
Yasuhiro Urushitani,Flyweight,Male,165.1,167.7,125.0,2897
Nick Penner,Light heavyweight,Male,193.04,199.98,205.0,2898
Aaron Rosa,Error,Male,193.04,195.58,205.0,2899
Aaron Rosa,Light heavyweight,Male,193.04,195.58,205.0,2899
Jake Hecht,Welterweight,Male,182.88,185.42,170.0,2900
Steve Cantwell,Middleweight,Male,187.96,190.5,185.0,2901
Steve Cantwell,Error,Male,187.96,190.5,185.0,2901
Steve Cantwell,Peso_Pactado,Male,187.96,190.5,185.0,2901
Ronny Markes,Error,Male,185.42,190.5,185.0,2902
Ronny Markes,Middleweight,Male,185.42,190.5,185.0,2902
Ronny Markes,Peso_Pactado,Male,185.42,190.5,185.0,2902
Clifford Starks,Middleweight,Male,182.88,198.12,185.0,2903
Clifford Starks,Peso_Pactado,Male,182.88,198.12,185.0,2903
Chris Cope,Welterweight,Male,182.88,182.88,170.0,2904
Jon Olav Einemo,Error,Male,198.12,202.41,253.0,2905
Dustin Jacoby,Error,Male,190.5,193.04,205.0,2906
Dustin Jacoby,Light heavyweight,Male,190.5,193.04,205.0,2906
Dustin Jacoby,Peso_Pactado,Male,190.5,193.04,205.0,2906
Daniel Roberts,Error,Male,177.8,187.96,170.0,2907
Daniel Roberts,Welterweight,Male,177.8,187.96,170.0,2907
Christian Morecraft,Error,Male,198.12,205.74,260.0,2908
Eric Schafer,Middleweight,Male,190.5,193.04,185.0,2909
Eric Schafer,Error,Male,190.5,193.04,185.0,2909
Eric Schafer,Peso_Pactado,Male,190.5,193.04,185.0,2909
Ednaldo Oliveira,Light heavyweight,Male,195.58,200.24,205.0,2910
Ednaldo Oliveira,Peso_Pactado,Male,195.58,200.24,205.0,2910
Terry Etim,Lightweight,Male,185.42,185.42,155.0,2911
Terry Etim,Error,Male,185.42,185.42,155.0,2911
Terry Etim,Peso_Pactado,Male,185.42,185.42,155.0,2911
Mike Massenzio,Middleweight,Male,187.96,185.42,185.0,2912
Mike Massenzio,Error,Male,187.96,185.42,185.0,2912
Mike Massenzio,Peso_Pactado,Male,187.96,185.42,185.0,2912
Antonio Carvalho,Featherweight,Male,175.26,177.8,145.0,2913
Antonio Carvalho,Error,Male,175.26,177.8,145.0,2913
Junior Assuncao,Peso_Pactado,Male,175.26,182.88,145.0,2914
Junior Assuncao,Featherweight,Male,175.26,182.88,145.0,2914
Junior Assuncao,Error,Male,175.26,182.88,145.0,2914
Dennis Hallman,Lightweight,Male,175.26,182.88,155.0,2915
Dennis Hallman,Error,Male,175.26,182.88,155.0,2915
Dennis Hallman,Peso_Pactado,Male,175.26,182.88,155.0,2915
Yves Edwards,Lightweight,Male,175.26,185.42,155.0,2916
Yves Edwards,Peso_Pactado,Male,175.26,185.42,155.0,2916
Yves Edwards,Error,Male,175.26,185.42,155.0,2916
Jason Miller,Middleweight,Male,185.42,190.13,185.0,2917
Stephen Bass,Error,Male,175.26,180.12,145.0,2918
Dustin Neace,Error,Male,175.26,180.12,145.0,2919
Alex Soto,Bantamweight,Male,172.72,177.39,135.0,2920
Kyle Kingsbury,Light heavyweight,Male,193.04,200.66,205.0,2921
Kyle Kingsbury,Error,Male,193.04,200.66,205.0,2921
Jason Brilz,Light heavyweight,Male,180.34,180.34,205.0,2922
Jason Brilz,Error,Male,180.34,180.34,205.0,2922
Jason Brilz,Peso_Pactado,Male,180.34,180.34,205.0,2922
Brian Bowles,Bantamweight,Male,170.18,177.8,135.0,2923
Nick Pace,Bantamweight,Male,170.18,172.72,135.0,2924
Nick Pace,Peso_Pactado,Male,170.18,172.72,135.0,2924
Nick Pace,Error,Male,170.18,172.72,135.0,2924
Shamar Bailey,Lightweight,Male,175.26,190.5,155.0,2925
Shamar Bailey,Peso_Pactado,Male,175.26,190.5,155.0,2925
Cole Escovedo,Peso_Pactado,Male,170.18,182.88,135.0,2926
Cole Escovedo,Bantamweight,Male,170.18,182.88,135.0,2926
Cole Escovedo,Error,Male,170.18,182.88,135.0,2926
Clay Harvison,Welterweight,Male,185.42,187.96,170.0,2927
Clay Harvison,Peso_Pactado,Male,185.42,187.96,170.0,2927
Matt Lucas,Light heavyweight,Male,185.42,190.13,205.0,2928
Paul Bradley,Welterweight,Male,175.26,180.12,170.0,2929
Paul Bradley,Peso_Pactado,Male,175.26,180.12,170.0,2929
Edward Faaloloto,Lightweight,Male,177.19,177.8,155.0,2930
Jason Young,Featherweight,Male,175.26,185.42,145.0,2931
Jason Young,Peso_Pactado,Male,175.26,185.42,145.0,2931
Jeff Curran,Bantamweight,Male,167.64,175.26,135.0,2932
Jeff Curran,Peso_Pactado,Male,167.64,175.26,135.0,2932
Eliot Marshall,Peso_Pactado,Male,187.96,195.58,205.0,2933
Eliot Marshall,Error,Male,187.96,195.58,205.0,2933
Eliot Marshall,Light heavyweight,Male,187.96,195.58,205.0,2933
Danny Downes,Lightweight,Male,182.88,182.88,155.0,2934
Danny Downes,Peso_Pactado,Male,182.88,182.88,155.0,2934
Gray Maynard,Peso_Pactado,Male,175.26,177.8,155.0,2935
Gray Maynard,Lightweight,Male,175.26,177.8,155.0,2935
Gray Maynard,Error,Male,175.26,177.8,155.0,2935
Kenny Florian,Error,Male,177.8,187.96,145.0,2936
Kenny Florian,Featherweight,Male,177.8,187.96,145.0,2936
Kenny Florian,Peso_Pactado,Male,177.8,187.96,145.0,2936
Joseph Sandoval,Bantamweight,Male,170.18,174.99,135.0,2937
Keith Wisniewski,Peso_Pactado,Male,182.88,187.08,170.0,2938
Keith Wisniewski,Welterweight,Male,182.88,187.08,170.0,2938
Quinton Jackson,Light heavyweight,Male,185.42,185.42,205.0,2939
Quinton Jackson,Peso_Pactado,Male,185.42,185.42,205.0,2939
Aaron Riley,Lightweight,Male,172.72,175.26,155.0,2940
Aaron Riley,Peso_Pactado,Male,172.72,175.26,155.0,2940
Rob Broughton,Peso_Pactado,Male,187.96,187.96,265.0,2941
Rob Broughton,Error,Male,187.96,187.96,265.0,2941
Ricardo Romero,Error,Male,182.88,193.04,205.0,2942
Ricardo Romero,Light heavyweight,Male,182.88,193.04,205.0,2942
Jason MacDonald,Error,Male,190.5,203.2,185.0,2943
Jason MacDonald,Middleweight,Male,190.5,203.2,185.0,2943
Donny Walker,Bantamweight,Male,175.26,180.12,135.0,2944
Mike Lullo,Featherweight,Male,172.72,177.39,145.0,2945
Mike Stumpf,Welterweight,Male,177.8,182.42,170.0,2946
Dan Miller,Middleweight,Male,185.42,187.96,185.0,2947
Dan Miller,Peso_Pactado,Male,185.42,187.96,185.0,2947
Dan Miller,Error,Male,185.42,187.96,185.0,2947
Forrest Griffin,Light heavyweight,Male,190.5,195.58,205.0,2948
Forrest Griffin,Peso_Pactado,Male,190.5,195.58,205.0,2948
Forrest Griffin,Error,Male,190.5,195.58,205.0,2948
